id,orderId,date,timestamp,symbol,type,price,amount,total,realizedPnl,marginCoin,fee,feeCoin,positionSide,leverage,invest,category
97264093,10507832154,21.05.2021 17:29:30,1621607370528,MATICUSDT,SELL,1.6031,54,86.56740000000000,1.42887591,USDT,0.01731348,USDT,BOTH,20,,denis
97264095,10507832154,21.05.2021 17:29:30,1621607370536,MATICUSDT,SELL,1.6031,36,57.7116,0.95258394,USDT,0.01154232,USDT,BOTH,20,,denis
97264096,10507832154,21.05.2021 17:29:30,1621607370546,MATICUSDT,SELL,1.6031,54,86.56740000000000,1.42887591,USDT,0.01731348,USDT,BOTH,20,,denis
97264097,10507832154,21.05.2021 17:29:30,1621607370548,MATICUSDT,SELL,1.6031,1,1.6031,0.02646066,USDT,0.00032061,USDT,BOTH,20,,denis
97264603,10507836674,21.05.2021 17:29:33,1621607373513,MATICUSDT,SELL,1.60158,81,129.72798,2.02019386,USDT,0.05189119,USDT,BOTH,20,,denis
97264602,10507836674,21.05.2021 17:29:33,1621607373513,MATICUSDT,SELL,1.60198,48,76.89504,1.21635192,USDT,0.03075801,USDT,BOTH,20,,denis
97264601,10507836674,21.05.2021 17:29:33,1621607373513,MATICUSDT,SELL,1.60277,5,8.01385,0.13065332,USDT,0.00320554,USDT,BOTH,20,,denis
97264604,10507836674,21.05.2021 17:29:33,1621607373514,MATICUSDT,SELL,1.60145,366,586.1307,9.08070339,USDT,0.23445228,USDT,BOTH,20,,denis
97265261,10507840156,21.05.2021 17:29:37,1621607377936,MATICUSDT,SELL,1.5963,109,173.9967,2.14301248,USDT,0.03479934,USDT,BOTH,20,,denis
97265262,10507840156,21.05.2021 17:29:37,1621607377943,MATICUSDT,SELL,1.5963,100,159.63,1.9660665,USDT,0.031926,USDT,BOTH,20,,denis
97265271,10507840156,21.05.2021 17:29:37,1621607377977,MATICUSDT,SELL,1.5963,100,159.63,1.9660665,USDT,0.031926,USDT,BOTH,20,,denis
97265272,10507840156,21.05.2021 17:29:37,1621607377985,MATICUSDT,SELL,1.5963,32,51.0816,0.62914128,USDT,0.01021631,USDT,BOTH,20,,denis
97265277,10507840156,21.05.2021 17:29:38,1621607378030,MATICUSDT,SELL,1.5963,116,185.1708,2.28063714,USDT,0.03703416,USDT,BOTH,20,,denis
97265278,10507840156,21.05.2021 17:29:38,1621607378034,MATICUSDT,SELL,1.5963,24,38.3112,0.47185596,USDT,0.00766224,USDT,BOTH,20,,denis
97265280,10507840156,21.05.2021 17:29:38,1621607378142,MATICUSDT,SELL,1.5963,19,30.329700000000000,0.37355263,USDT,0.00606594,USDT,BOTH,20,,denis
97273046,10507872052,21.05.2021 17:30:24,1621607424932,MATICUSDT,BUY,1.62265,1000,1622.6500000000000,0,USDT,0.32453,USDT,BOTH,20,,denis
97280887,10507904768,21.05.2021 17:31:04,1621607464790,MATICUSDT,SELL,1.60321,1000,1603.21,-19.44,USDT,0.641284,USDT,BOTH,20,,denis
97311082,10508039525,21.05.2021 17:34:24,1621607664206,MATICUSDT,BUY,1.5912,1000,1591.2,0,USDT,0.31824,USDT,BOTH,20,,denis
97318099,10508074230,21.05.2021 17:35:21,1621607721356,MATICUSDT,BUY,1.56794,1426,2235.88244,0,USDT,0.89435297,USDT,BOTH,20,,denis
97318100,10508074230,21.05.2021 17:35:21,1621607721356,MATICUSDT,BUY,1.56795,4,6.2718,0,USDT,0.00250872,USDT,BOTH,20,,denis
97318101,10508074230,21.05.2021 17:35:21,1621607721381,MATICUSDT,BUY,1.56804,570,893.7828000000000,0,USDT,0.17875656,USDT,BOTH,20,,denis
97319650,10508076196,21.05.2021 17:35:25,1621607725517,MATICUSDT,SELL,1.58337,263,416.42631,2.01396282,USDT,0.08328526,USDT,BOTH,20,,denis
97319692,10508076196,21.05.2021 17:35:25,1621607725630,MATICUSDT,SELL,1.58337,237,375.25869,1.81486383,USDT,0.07505173,USDT,BOTH,20,,denis
97320435,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.572,4,6.288,-0.01484938,USDT,0.0025152,USDT,BOTH,20,,denis
97320458,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57072,7,10.99504,-0.03494642,USDT,0.00439801,USDT,BOTH,20,,denis
97320450,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.5713,9,14.1417,-0.03971112,USDT,0.00565668,USDT,BOTH,20,,denis
97320442,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57167,11,17.28837,-0.04446581,USDT,0.00691534,USDT,BOTH,20,,denis
97320446,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57138,13,20.42794,-0.0563205,USDT,0.00817117,USDT,BOTH,20,,denis
97320444,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57161,18,28.28898,-0.07384224,USDT,0.01131559,USDT,BOTH,20,,denis
97320448,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57135,20,31.427,-0.08724693,USDT,0.0125708,USDT,BOTH,20,,denis
97320459,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57067,20,31.4134,-0.10084693,USDT,0.01256536,USDT,BOTH,20,,denis
97320443,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57163,26,40.86238,-0.10614101,USDT,0.01634495,USDT,BOTH,20,,denis
97320449,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57135,26,40.8551,-0.11342101,USDT,0.01634203,USDT,BOTH,20,,denis
97320441,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.5717,29,45.5793,-0.11635805,USDT,0.01823172,USDT,BOTH,20,,denis
97320440,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57172,30,47.1516,-0.1197704,USDT,0.01886064,USDT,BOTH,20,,denis
97320452,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57121,31,48.70751,-0.13957274,USDT,0.019483,USDT,BOTH,20,,denis
97320457,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57072,29,45.55088,-0.14477805,USDT,0.01822035,USDT,BOTH,20,,denis
97320462,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57058,29,45.546820000000000,-0.14883805,USDT,0.01821872,USDT,BOTH,20,,denis
97320453,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.5712,35,54.992,-0.15793213,USDT,0.0219968,USDT,BOTH,20,,denis
97320434,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57208,45,70.7436,-0.1634556,USDT,0.02829744,USDT,BOTH,20,,denis
97320456,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57083,36,56.54988,-0.17576448,USDT,0.02261995,USDT,BOTH,20,,denis
97320464,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57053,35,54.96855,-0.18138213,USDT,0.02198742,USDT,BOTH,20,,denis
97320447,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57136,45,70.7112,-0.1958556,USDT,0.02828448,USDT,BOTH,20,,denis
97320463,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57058,39,61.25262,-0.20016152,USDT,0.02450104,USDT,BOTH,20,,denis
97320454,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57116,47,73.84452000000000,-0.21396029,USDT,0.0295378,USDT,BOTH,20,,denis
97320439,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57173,58,91.16034,-0.2309761,USDT,0.03646413,USDT,BOTH,20,,denis
97320436,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57197,64,100.60608,-0.23951018,USDT,0.04024243,USDT,BOTH,20,,denis
97320438,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57186,63,99.02718,-0.24269784,USDT,0.03961087,USDT,BOTH,20,,denis
97320445,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.5714,69,108.4266,-0.29755192,USDT,0.04337064,USDT,BOTH,20,,denis
97320451,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57128,68,106.84704,-0.30139957,USDT,0.04273881,USDT,BOTH,20,,denis
97320433,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57217,203,319.15051,-0.71909637,USDT,0.1276602,USDT,BOTH,20,,denis
97320437,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57194,197,309.67218000000000,-0.74315229,USDT,0.12386887,USDT,BOTH,20,,denis
97320455,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57094,188,295.33672,-0.89720117,USDT,0.11813468,USDT,BOTH,20,,denis
97320461,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57059,253,397.35927,-1.2959537,USDT,0.1589437,USDT,BOTH,20,,denis
97320460,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.57065,372,584.2818000000000,-1.88319296,USDT,0.23371272,USDT,BOTH,20,,denis
97320465,10508081533,21.05.2021 17:35:29,1621607729410,MATICUSDT,SELL,1.5705,381,598.3605,-1.98590408,USDT,0.2393442,USDT,BOTH,20,,denis
97327824,10508116251,21.05.2021 17:36:25,1621607785877,MATICUSDT,SELL,1.52236,1214,1848.1450400000000,0,USDT,0.73925801,USDT,BOTH,20,,denis
97327825,10508116251,21.05.2021 17:36:25,1621607785877,MATICUSDT,SELL,1.52235,404,615.0294,0,USDT,0.24601176,USDT,BOTH,20,,denis
97327821,10508116251,21.05.2021 17:36:25,1621607785877,MATICUSDT,SELL,1.52294,265,403.5791,0,USDT,0.16143163,USDT,BOTH,20,,denis
97327822,10508116251,21.05.2021 17:36:25,1621607785877,MATICUSDT,SELL,1.52285,69,105.07665,0,USDT,0.04203066,USDT,BOTH,20,,denis
97327823,10508116251,21.05.2021 17:36:25,1621607785877,MATICUSDT,SELL,1.52239,48,73.07472,0,USDT,0.02922988,USDT,BOTH,20,,denis
97329089,10508119830,21.05.2021 17:36:29,1621607789555,MATICUSDT,BUY,1.5184,454,689.3536,1.83981457,USDT,0.13787072,USDT,BOTH,20,,denis
97329090,10508119830,21.05.2021 17:36:29,1621607789558,MATICUSDT,BUY,1.5184,46,69.8464,0.18641293,USDT,0.01396928,USDT,BOTH,20,,denis
97331063,10508125822,21.05.2021 17:36:35,1621607795226,MATICUSDT,BUY,1.53885,47,72.32595,-0.77068461,USDT,0.02893038,USDT,BOTH,20,,denis
97331061,10508125822,21.05.2021 17:36:35,1621607795226,MATICUSDT,BUY,1.53884,478,735.56552,-7.83324651,USDT,0.2942262,USDT,BOTH,20,,denis
97331062,10508125822,21.05.2021 17:36:35,1621607795226,MATICUSDT,BUY,1.53884,975,1500.369,-15.97785637,USDT,0.6001476,USDT,BOTH,20,,denis
97334617,10508139599,21.05.2021 17:36:56,1621607816862,MATICUSDT,SELL,1.51558,2000,3031.16,0,USDT,0.606232,USDT,BOTH,20,,denis
97335110,10508141621,21.05.2021 17:36:58,1621607818287,MATICUSDT,BUY,1.50562,500,752.81,4.98,USDT,0.150562,USDT,BOTH,20,,denis
97335941,10508143360,21.05.2021 17:36:59,1621607819676,MATICUSDT,BUY,1.50313,500,751.565,6.225,USDT,0.150313,USDT,BOTH,20,,denis
97338088,10508148747,21.05.2021 17:37:07,1621607827170,MATICUSDT,BUY,1.52911,18,27.523980000000000,-0.24354,USDT,0.01100959,USDT,BOTH,20,,denis
97338089,10508148747,21.05.2021 17:37:07,1621607827170,MATICUSDT,BUY,1.52913,25,38.22825,-0.33875,USDT,0.0152913,USDT,BOTH,20,,denis
97338090,10508148747,21.05.2021 17:37:07,1621607827170,MATICUSDT,BUY,1.52914,53,81.04442,-0.71868,USDT,0.03241776,USDT,BOTH,20,,denis
97338091,10508148747,21.05.2021 17:37:07,1621607827170,MATICUSDT,BUY,1.52915,83,126.91945,-1.12631,USDT,0.05076778,USDT,BOTH,20,,denis
97338087,10508148747,21.05.2021 17:37:07,1621607827170,MATICUSDT,BUY,1.529,250,382.25,-3.355,USDT,0.1529,USDT,BOTH,20,,denis
97338086,10508148747,21.05.2021 17:37:07,1621607827170,MATICUSDT,BUY,1.52892,268,409.75056,-3.57512,USDT,0.16390022,USDT,BOTH,20,,denis
97338092,10508148747,21.05.2021 17:37:07,1621607827170,MATICUSDT,BUY,1.5292,303,463.34760000000000,-4.12686,USDT,0.18533904,USDT,BOTH,20,,denis
128107972,3819597185,21.05.2021 17:38:49,1621607929389,TRXUSDT,BUY,0.07986,5202,415.43172,0,USDT,0.16617268,USDT,BOTH,20,,f-classic
128107969,3819597185,21.05.2021 17:38:49,1621607929389,TRXUSDT,BUY,0.07985,2746,219.2681,0,USDT,0.08770724,USDT,BOTH,20,,f-classic
128107971,3819597185,21.05.2021 17:38:49,1621607929389,TRXUSDT,BUY,0.07986,2021,161.39706,0,USDT,0.06455882,USDT,BOTH,20,,f-classic
128107970,3819597185,21.05.2021 17:38:49,1621607929389,TRXUSDT,BUY,0.07986,31,2.47566,0,USDT,0.00099026,USDT,BOTH,20,,f-classic
97374818,10508296960,21.05.2021 17:40:33,1621608033620,MATICUSDT,BUY,1.53026,1584,2423.9318400000000,0,USDT,0.96957273,USDT,BOTH,20,,denis
97374817,10508296960,21.05.2021 17:40:33,1621608033620,MATICUSDT,BUY,1.53024,416,636.57984,0,USDT,0.25463193,USDT,BOTH,20,,denis
97377314,10508306816,21.05.2021 17:40:46,1621608046561,MATICUSDT,SELL,1.537,500,768.5,3.37208,USDT,0.1537,USDT,BOTH,20,,denis
97378523,10508314008,21.05.2021 17:41:01,1621608061080,MATICUSDT,SELL,1.53594,20,30.7188,0.1136832,USDT,0.00614376,USDT,BOTH,20,,denis
97378565,10508314008,21.05.2021 17:41:01,1621608061678,MATICUSDT,SELL,1.53594,480,737.2512,2.7283968,USDT,0.14745024,USDT,BOTH,20,,denis
97378795,10508315891,21.05.2021 17:41:04,1621608064426,MATICUSDT,SELL,1.53488,28,42.97664,0.12947648,USDT,0.00859532,USDT,BOTH,20,,denis
97378796,10508315891,21.05.2021 17:41:04,1621608064435,MATICUSDT,SELL,1.53488,472,724.46336,2.18260352,USDT,0.14489267,USDT,BOTH,20,,denis
97379314,10508317212,21.05.2021 17:41:09,1621608069399,MATICUSDT,SELL,1.53594,100,153.594,0.568416,USDT,0.0307188,USDT,BOTH,20,,denis
97379323,10508317212,21.05.2021 17:41:09,1621608069749,MATICUSDT,SELL,1.53594,400,614.376,2.273664,USDT,0.1228752,USDT,BOTH,20,,denis
97384754,10508341856,21.05.2021 17:41:47,1621608107274,MATICUSDT,BUY,1.5476,2000,3095.2000000000000,0,USDT,0.61904,USDT,BOTH,20,,denis
97387031,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53,4,6.12,-0.0704,USDT,0.002448,USDT,BOTH,20,,denis
97387026,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53014,11,16.83154,-0.19206,USDT,0.00673261,USDT,BOTH,20,,denis
97387027,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53012,21,32.13252,-0.36708,USDT,0.012853,USDT,BOTH,20,,denis
97387030,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53005,35,53.55175,-0.61425,USDT,0.0214207,USDT,BOTH,20,,denis
97387021,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53029,39,59.681310000000000,-0.67509,USDT,0.02387252,USDT,BOTH,20,,denis
97387023,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53029,39,59.681310000000000,-0.67509,USDT,0.02387252,USDT,BOTH,20,,denis
97387024,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53026,47,71.92222,-0.81498,USDT,0.02876888,USDT,BOTH,20,,denis
97387025,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53022,48,73.45056,-0.83424,USDT,0.02938022,USDT,BOTH,20,,denis
97387028,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53009,49,74.97441000000000,-0.85799,USDT,0.02998976,USDT,BOTH,20,,denis
97387032,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53,63,96.39,-1.1088,USDT,0.038556,USDT,BOTH,20,,denis
97387020,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53029,96,146.90784,-1.66176,USDT,0.05876313,USDT,BOTH,20,,denis
97387029,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53006,178,272.35068,-3.12212,USDT,0.10894027,USDT,BOTH,20,,denis
97387019,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53047,370,566.2739,-6.3381,USDT,0.22650956,USDT,BOTH,20,,denis
97387022,10508353729,21.05.2021 17:42:12,1621608132138,MATICUSDT,SELL,1.53029,1000,1530.29,-17.31,USDT,0.612116,USDT,BOTH,20,,denis
97391534,10508372974,21.05.2021 17:42:42,1621608162983,MATICUSDT,BUY,1.55184,253,392.61552,0,USDT,0.0785231,USDT,BOTH,20,,denis
97391547,10508372974,21.05.2021 17:42:43,1621608163086,MATICUSDT,BUY,1.55184,43,66.72912000000000,0,USDT,0.01334582,USDT,BOTH,20,,denis
97391616,10508372974,21.05.2021 17:42:43,1621608163096,MATICUSDT,BUY,1.55184,128,198.63552,0,USDT,0.0397271,USDT,BOTH,20,,denis
97391617,10508372974,21.05.2021 17:42:43,1621608163097,MATICUSDT,BUY,1.55184,44,68.28096000000000,0,USDT,0.01365619,USDT,BOTH,20,,denis
97391624,10508372974,21.05.2021 17:42:43,1621608163208,MATICUSDT,BUY,1.55184,228,353.81952,0,USDT,0.0707639,USDT,BOTH,20,,denis
97391633,10508372974,21.05.2021 17:42:43,1621608163233,MATICUSDT,BUY,1.55184,4,6.20736,0,USDT,0.00124147,USDT,BOTH,20,,denis
97391634,10508372974,21.05.2021 17:42:43,1621608163237,MATICUSDT,BUY,1.55184,630,977.6592,0,USDT,0.19553184,USDT,BOTH,20,,denis
97391635,10508372974,21.05.2021 17:42:43,1621608163237,MATICUSDT,BUY,1.55184,10,15.518400000000000,0,USDT,0.00310368,USDT,BOTH,20,,denis
97391636,10508372974,21.05.2021 17:42:43,1621608163256,MATICUSDT,BUY,1.55184,324,502.79616000000000,0,USDT,0.10055923,USDT,BOTH,20,,denis
97391703,10508372974,21.05.2021 17:42:43,1621608163714,MATICUSDT,BUY,1.55184,336,521.4182400000000,0,USDT,0.10428364,USDT,BOTH,20,,denis
97394563,10508383215,21.05.2021 17:43:00,1621608180523,MATICUSDT,SELL,1.5582,74,115.3068,0.47064,USDT,0.02306136,USDT,BOTH,20,,denis
97394566,10508383215,21.05.2021 17:43:00,1621608180530,MATICUSDT,SELL,1.5582,100,155.82,0.636,USDT,0.031164,USDT,BOTH,20,,denis
97394567,10508383215,21.05.2021 17:43:00,1621608180540,MATICUSDT,SELL,1.5582,100,155.82,0.636,USDT,0.031164,USDT,BOTH,20,,denis
97394568,10508383215,21.05.2021 17:43:00,1621608180542,MATICUSDT,SELL,1.5582,100,155.82,0.636,USDT,0.031164,USDT,BOTH,20,,denis
97394569,10508383215,21.05.2021 17:43:00,1621608180543,MATICUSDT,SELL,1.5582,100,155.82,0.636,USDT,0.031164,USDT,BOTH,20,,denis
97394570,10508383215,21.05.2021 17:43:00,1621608180543,MATICUSDT,SELL,1.5582,26,40.5132,0.16536,USDT,0.00810264,USDT,BOTH,20,,denis
97394999,10508381888,21.05.2021 17:43:02,1621608182048,MATICUSDT,SELL,1.56244,390,609.3516000000000,4.134,USDT,0.12187032,USDT,BOTH,20,,denis
97395000,10508381888,21.05.2021 17:43:02,1621608182055,MATICUSDT,SELL,1.56244,100,156.244,1.06,USDT,0.0312488,USDT,BOTH,20,,denis
97395001,10508381888,21.05.2021 17:43:02,1621608182057,MATICUSDT,SELL,1.56244,10,15.624400000000000,0.106,USDT,0.00312488,USDT,BOTH,20,,denis
97395632,10508390111,21.05.2021 17:43:08,1621608188258,MATICUSDT,SELL,1.56774,27,42.328980000000000,0.4293,USDT,0.00846579,USDT,BOTH,20,,denis
97395647,10508390111,21.05.2021 17:43:08,1621608188650,MATICUSDT,SELL,1.56774,313,490.70262000000000,4.9767,USDT,0.09814052,USDT,BOTH,20,,denis
97395648,10508390111,21.05.2021 17:43:08,1621608188661,MATICUSDT,SELL,1.56774,160,250.83840000000000,2.544,USDT,0.05016768,USDT,BOTH,20,,denis
97396044,10508392063,21.05.2021 17:43:12,1621608192948,MATICUSDT,SELL,1.5639,407,636.5073,4.90842,USDT,0.25460292,USDT,BOTH,20,,denis
97396045,10508392063,21.05.2021 17:43:12,1621608192948,MATICUSDT,SELL,1.5638,93,145.4334,1.11228,USDT,0.05817336,USDT,BOTH,20,,denis
97400316,10508412814,21.05.2021 17:43:47,1621608227365,MATICUSDT,BUY,1.59106,3,4.77318,0,USDT,0.00095463,USDT,BOTH,20,,denis
97400317,10508412814,21.05.2021 17:43:47,1621608227368,MATICUSDT,BUY,1.59106,100,159.106,0,USDT,0.0318212,USDT,BOTH,20,,denis
97400318,10508412814,21.05.2021 17:43:47,1621608227368,MATICUSDT,BUY,1.59106,100,159.106,0,USDT,0.0318212,USDT,BOTH,20,,denis
97400320,10508412814,21.05.2021 17:43:47,1621608227373,MATICUSDT,BUY,1.59106,100,159.106,0,USDT,0.0318212,USDT,BOTH,20,,denis
97400321,10508412814,21.05.2021 17:43:47,1621608227374,MATICUSDT,BUY,1.59106,100,159.106,0,USDT,0.0318212,USDT,BOTH,20,,denis
97400322,10508412814,21.05.2021 17:43:47,1621608227379,MATICUSDT,BUY,1.59106,1597,2540.92282,0,USDT,0.50818456,USDT,BOTH,20,,denis
97403697,10508425244,21.05.2021 17:44:03,1621608243559,MATICUSDT,SELL,1.6006,398,637.0388,3.79692,USDT,0.12740776,USDT,BOTH,20,,denis
97403698,10508425244,21.05.2021 17:44:03,1621608243560,MATICUSDT,SELL,1.6006,102,163.2612,0.97308,USDT,0.03265224,USDT,BOTH,20,,denis
97404028,10508425961,21.05.2021 17:44:05,1621608245149,MATICUSDT,SELL,1.6006,500,800.3,4.77,USDT,0.16006,USDT,BOTH,20,,denis
97404114,10508426853,21.05.2021 17:44:05,1621608245418,MATICUSDT,SELL,1.60004,272,435.21088,2.44256,USDT,0.17408435,USDT,BOTH,20,,denis
97404115,10508426853,21.05.2021 17:44:05,1621608245418,MATICUSDT,SELL,1.60004,228,364.80912,2.04744,USDT,0.14592364,USDT,BOTH,20,,denis
97405998,10508430554,21.05.2021 17:44:10,1621608250326,MATICUSDT,SELL,1.59742,12,19.169040000000000,0.07632,USDT,0.0038338,USDT,BOTH,20,,denis
97405999,10508430554,21.05.2021 17:44:10,1621608250329,MATICUSDT,SELL,1.59742,21,33.54582,0.13356,USDT,0.00670916,USDT,BOTH,20,,denis
97406000,10508430554,21.05.2021 17:44:10,1621608250349,MATICUSDT,SELL,1.59742,187,298.71754,1.18932,USDT,0.0597435,USDT,BOTH,20,,denis
97406001,10508430554,21.05.2021 17:44:10,1621608250387,MATICUSDT,SELL,1.59742,78,124.59876,0.49608,USDT,0.02491975,USDT,BOTH,20,,denis
97406002,10508430554,21.05.2021 17:44:10,1621608250392,MATICUSDT,SELL,1.59742,47,75.07874,0.29892,USDT,0.01501574,USDT,BOTH,20,,denis
97406003,10508430554,21.05.2021 17:44:10,1621608250410,MATICUSDT,SELL,1.59742,155,247.6001,0.9858,USDT,0.04952002,USDT,BOTH,20,,denis
97433974,10508555962,21.05.2021 17:47:07,1621608427785,MATICUSDT,BUY,1.58574,577,914.9719800000000,0,USDT,0.36598879,USDT,BOTH,20,,denis
97433972,10508555962,21.05.2021 17:47:07,1621608427785,MATICUSDT,BUY,1.58488,6,9.50928,0,USDT,0.00380371,USDT,BOTH,20,,denis
97433973,10508555962,21.05.2021 17:47:07,1621608427785,MATICUSDT,BUY,1.58488,6,9.50928,0,USDT,0.00380371,USDT,BOTH,20,,denis
97433975,10508555962,21.05.2021 17:47:07,1621608427796,MATICUSDT,BUY,1.58576,465,737.3784,0,USDT,0.14747568,USDT,BOTH,20,,denis
97433976,10508555962,21.05.2021 17:47:07,1621608427801,MATICUSDT,BUY,1.58576,946,1500.12896,0,USDT,0.30002579,USDT,BOTH,20,,denis
97434605,10508558409,21.05.2021 17:47:18,1621608438021,MATICUSDT,SELL,1.57604,2000,3152.0800000000000,-19.4179,USDT,1.260832,USDT,BOTH,20,,denis
97437409,10508582275,21.05.2021 17:48:13,1621608493647,MATICUSDT,BUY,1.58249,1740,2753.5326,0,USDT,1.10141304,USDT,BOTH,20,,denis
97437410,10508582275,21.05.2021 17:48:13,1621608493647,MATICUSDT,BUY,1.5825,260,411.45,0,USDT,0.16458,USDT,BOTH,20,,denis
97440081,10508598259,21.05.2021 17:48:45,1621608525823,MATICUSDT,SELL,1.59212,500,796.06,4.81435,USDT,0.159212,USDT,BOTH,20,,denis
97440439,10508601098,21.05.2021 17:48:49,1621608529626,MATICUSDT,SELL,1.59392,486,774.64512,5.5543482,USDT,0.30985804,USDT,BOTH,20,,denis
97440438,10508601098,21.05.2021 17:48:49,1621608529626,MATICUSDT,SELL,1.59412,14,22.31768,0.1628018,USDT,0.00892707,USDT,BOTH,20,,denis
97440479,10508601608,21.05.2021 17:48:51,1621608531294,MATICUSDT,SELL,1.59212,304,484.00448,2.9271248,USDT,0.09680089,USDT,BOTH,20,,denis
97440481,10508601608,21.05.2021 17:48:51,1621608531371,MATICUSDT,SELL,1.59212,196,312.05552,1.8872252,USDT,0.0624111,USDT,BOTH,20,,denis
97440725,10508602962,21.05.2021 17:48:56,1621608536201,MATICUSDT,SELL,1.59212,482,767.40184,4.6410334,USDT,0.15348036,USDT,BOTH,20,,denis
97442307,10508602962,21.05.2021 17:49:41,1621608581433,MATICUSDT,SELL,1.59212,18,28.65816,0.1733166,USDT,0.00573163,USDT,BOTH,20,,denis
97450887,10508657355,21.05.2021 17:50:44,1621608644720,MATICUSDT,BUY,1.61656,174,281.28144,0,USDT,0.05625628,USDT,BOTH,20,,denis
97451085,10508657355,21.05.2021 17:50:47,1621608647476,MATICUSDT,BUY,1.61656,240,387.9744,0,USDT,0.07759488,USDT,BOTH,20,,denis
97451086,10508657355,21.05.2021 17:50:47,1621608647485,MATICUSDT,BUY,1.61656,1586,2563.86416,0,USDT,0.51277283,USDT,BOTH,20,,denis
97470973,10508786382,21.05.2021 17:55:02,1621608902308,MATICUSDT,BUY,1.6027,1195,1915.2265,0,USDT,0.7660906,USDT,BOTH,20,,denis
97470966,10508786382,21.05.2021 17:55:02,1621608902308,MATICUSDT,BUY,1.60234,354,567.2283600000000,0,USDT,0.22689134,USDT,BOTH,20,,denis
97470968,10508786382,21.05.2021 17:55:02,1621608902308,MATICUSDT,BUY,1.60236,203,325.27908,0,USDT,0.13011163,USDT,BOTH,20,,denis
97470967,10508786382,21.05.2021 17:55:02,1621608902308,MATICUSDT,BUY,1.60235,116,185.8726,0,USDT,0.07434904,USDT,BOTH,20,,denis
97470969,10508786382,21.05.2021 17:55:02,1621608902308,MATICUSDT,BUY,1.60247,60,96.1482,0,USDT,0.03845928,USDT,BOTH,20,,denis
97470971,10508786382,21.05.2021 17:55:02,1621608902308,MATICUSDT,BUY,1.60262,48,76.92576,0,USDT,0.0307703,USDT,BOTH,20,,denis
